;ibge;road.dist;area.muni;dens.road 
4978;5213756;NA;NA;NA
4979;5215652;NA;NA;NA
4980;5218805;334747,7589;8373159470;4,00E-05
4981;5219258;17588,54354;1168244318;1,51E-05
4982;2902005;65472,18305;1491041393;4,39E-05
4983;2903706;101618,1715;849231716,6;0,000119659
4984;2904605;95961,03026;2210463014;4,34E-05
4985;2905156;65447,79144;877877511,7;7,46E-05
4986;2905206;205022,7139;2654304267;7,72E-05
4987;2907103;68440,72137;2528398163;2,71E-05
4988;2908101;138155,7122;10133024154;1,36E-05
4989;2910776;66410,02406;1175368145;5,65E-05
4990;2911501;54240,73412;202051989,3;0,000268449
4991;2911709;107540,8538;1273097446;8,45E-05
4992;2912004;8545,700288;483898962,7;1,77E-05
4993;2912707;62789,4526;472341878,6;0,000132932
4994;2914901;74139,55029;725593433,4;0,000102178
4995;2915106;NA;NA;NA
4996;2915205;21672,4774;810507742,4;2,67E-05
4997;2917334;37580,31114;1522082288;2,47E-05
4998;2917359;511336,7621;9987662320;5,12E-05
4999;2918001;146302,1007;2967818864;4,93E-05
5000;2920205;59536,03917;1971188006;3,02E-05
5001;2920304;33991,82639;550377086,9;6,18E-05
5002;2920403;75573,14367;2201546087;3,43E-05
5003;2920700;126344,4306;847712496,8;0,000149042
5004;2921450;52374,99805;1172981411;4,47E-05
5005;2923407;61725,34128;2563128529;2,41E-05
5006;2926806;35113,51018;779187440;4,51E-05
5007;2931004;46055,78256;1278270403;3,60E-05
5008;2932200;48513,98623;180966537,1;0,000268083
5009;3136959;43913,85067;1064110671;4,13E-05
5010;5200555;33145,01549;503719722,1;6,58E-05
5011;5200605;NA;NA;NA
5012;5202502;NA;NA;NA
5013;5204706;94411,67428;1067609442;8,84E-05
5014;5204953;NA;NA;NA
5015;5205521;NA;NA;NA
5016;5206404;NA;NA;NA
5017;5207907;94278,54569;3710346519;2,54E-05
5018;5209903;9000,550013;1550518352;5,80E-06
5019;5212709;NA;NA;NA
5020;5214606;103717,0148;9854733085;1,05E-05
5021;5214838;6815,23785;7293400432;9,34E-07
5022;5214879;22978,57503;628472362,7;3,66E-05
5023;5216908;15010,27696;906493154,8;1,66E-05
5024;5218300;70797,9817;2024145667;3,50E-05
5025;5219704;40206,80642;1201893155;3,35E-05
5026;5220009;NA;NA;NA
5027;5221577;NA;NA;NA
5028;5221601;155894,6459;2142372837;7,28E-05
5029;1500305;73439,20856;8366523406;8,78E-06
5030;1500859;135750,1335;11886182152;1,14E-05
5031;1502764;81669,16912;17072039307;4,78E-06
5032;1503101;33356,46985;8534146227;3,91E-06
5033;1504505;NA;NA;NA
5034;1505437;NA;NA;NA
5035;1505809;108402,651;25366401270;4,27E-06
5036;1507300;57252,14418;84193357876;6,80E-07
5037;1507805;141239,0899;14411141727;9,80E-06
5038;1508084;NA;NA;NA
5039;1600105;143782,8594;9161332584;1,57E-05
5040;1600204;377087,3536;14221651185;2,65E-05
5041;1600238;290815,7874;4970770593;5,85E-05
5042;1600303;327949,5373;6497435256;5,05E-05
5043;1600402;387874,1318;13288261604;2,92E-05
5044;1600501;195192,9141;22614288881;8,63E-06
5045;1600535;377414,2769;4422272712;8,53E-05
5046;1600550;75279,82479;4944233950;1,52E-05
5047;1600600;79087,2576;1541041328;5,13E-05
5048;1600709;106666,9095;6679687094;1,60E-05
5049;5100359;185795,9905;2239070103;8,30E-05
5050;5101852;240132,4467;4271533427;5,62E-05
5051;5102694;110044,4111;3450643380;3,19E-05
5052;5102702;166066,9801;10880387159;1,53E-05
5053;5103353;86692,18567;5798243366;1,50E-05
5054;5105309;NA;NA;NA
5055;5106778;74588,72785;3969793781;1,88E-05
5056;5107180;213950,0631;11347100658;1,89E-05
5057;5107859;472638,6563;16707677456;2,83E-05
5058;5107883;109305,9269;1499253953;7,29E-05
5059;5108600;90159,88892;7426040398;1,21E-05
5060;4100459;NA;NA;NA
5061;4100509;NA;NA;NA
5062;4100608;22171,81718;407578056,2;5,44E-05
5063;4100707;NA;NA;NA
5064;4100905;NA;NA;NA
5065;4101002;NA;NA;NA
5066;4101051;18817,73509;102684569,3;0,000183258
5067;4101150;NA;NA;NA
5068;4101655;NA;NA;NA
5069;4101705;74080,9039;493109133,6;0,000150232
5070;4101853;NA;NA;NA
5071;4102000;NA;NA;NA
5072;4102109;NA;NA;NA
5073;4102208;NA;NA;NA
5074;4102505;NA;NA;NA
5075;4102604;71396,11698;171535075,6;0,000416219
5076;4102752;NA;NA;NA
5077;4103008;18607,6885;307375538,9;6,05E-05
5078;4103024;NA;NA;NA
5079;4103057;NA;NA;NA
5080;4103156;7030,962165;173957483,2;4,04E-05
5081;4103206;9665,240765;322554100,2;3,00E-05
5082;4103222;NA;NA;NA
5083;4103305;NA;NA;NA
5084;4103354;NA;NA;NA
5085;4103370;NA;NA;NA
5086;4103404;NA;NA;NA
5087;4103453;16095,29754;271891036;5,92E-05
5088;4103479;NA;NA;NA
5089;4103800;52581,99427;163270778,3;0,000322054
5090;4103909;16123,03285;796623510,8;2,02E-05
5091;4103958;NA;NA;NA
5092;4104055;13972,45096;433932397,8;3,22E-05
5093;4104303;181341,0159;757640524;0,00023935
5094;4104428;164273,7406;1511977996;0,000108648
5095;4104451;33967,33361;583260556,4;5,82E-05
5096;4104501;44798,63072;419499077,8;0,000106791
5097;4104600;26885,97674;275990127,5;9,74E-05
5098;4104808;236768,0277;2102152035;0,000112631
5099;4105003;18256,52276;581967631,7;3,14E-05
5100;4105102;NA;NA;NA
5101;4105300;52627,16287;1180760431;4,46E-05
5102;4105409;54852,29862;959428924,9;5,72E-05
5103;4105508;13241,99235;811570117,1;1,63E-05
5104;4105607;NA;NA;NA
5105;4105706;NA;NA;NA
5106;4105904;NA;NA;NA
5107;4106308;61027,16322;529632358,9;0,000115226
5108;4106456;NA;NA;NA
5109;4106506;46329,78182;684284688,6;6,77E-05
5110;4106555;NA;NA;NA
5111;4106571;NA;NA;NA
5112;4106605;10987,3716;779468357,6;1,41E-05
5113;4106704;NA;NA;NA
5114;4107108;NA;NA;NA
5115;4107124;11281,93759;359920954,1;3,13E-05
5116;4107157;NA;NA;NA
5117;4107207;NA;NA;NA
5118;4107256;NA;NA;NA
5119;4107306;NA;NA;NA
5120;4107405;NA;NA;NA
5121;4107504;NA;NA;NA
5122;4107520;NA;NA;NA
5123;4107538;NA;NA;NA
5124;4107546;NA;NA;NA
5125;4107553;31431,00884;289196628;0,000108684
5126;4107702;NA;NA;NA
5127;4107801;NA;NA;NA
5128;4107850;74901,53144;239024537,9;0,000313363
5129;4107900;NA;NA;NA
5130;4108106;NA;NA;NA
5131;4108205;NA;NA;NA
5132;4108320;15811,71725;322318996,2;4,91E-05
5133;4108403;17633,18867;735351361,7;2,40E-05
5134;4108452;24726,98415;235264009,4;0,000105103
5135;4108551;NA;NA;NA
5136;4108601;22229,37633;564317481,5;3,94E-05
5137;4108650;NA;NA;NA
5138;4108809;65525,74334;561131606,3;0,000116774
5139;4108908;33472,29381;493935059,1;6,78E-05
5140;4109104;NA;NA;NA
5141;4109203;NA;NA;NA
5142;4109302;48455,31952;1225699157;3,95E-05
5143;4109658;NA;NA;NA
5144;4109757;15362,73978;145476712,4;0,000105603
5145;4109906;3558,097492;675866723,6;5,26E-06
5146;4110003;NA;NA;NA
5147;4110052;NA;NA;NA
5148;4110300;NA;NA;NA
5149;4110409;NA;NA;NA
5150;4110607;13351,12575;648602299,9;2,06E-05
5151;4110656;NA;NA;NA
5152;4110805;39072,88091;570182847,4;6,85E-05
5153;4110904;NA;NA;NA
5154;4110953;NA;NA;NA
5155;4111100;NA;NA;NA
5156;4111209;NA;NA;NA
5157;4111308;NA;NA;NA
5158;4111506;NA;NA;NA
5159;4111555;NA;NA;NA
5160;4111605;NA;NA;NA
5161;4112108;53955,78201;187472971,5;0,000287806
5162;4112207;20455,02516;335662500,1;6,09E-05
5163;4112405;NA;NA;NA
5164;4112504;NA;NA;NA
5165;4112603;NA;NA;NA
5166;4112751;NA;NA;NA
5167;4112959;30884,97543;349742340,7;8,83E-05
5168;4113007;NA;NA;NA
5169;4113106;NA;NA;NA
5170;4113254;NA;NA;NA
5171;4113304;104817,6591;671870069,4;0,000156009
5172;4113429;NA;NA;NA
5173;4113452;26832,73721;361669865,7;7,42E-05
5174;4113502;15715,20997;722724476,7;2,17E-05
5175;4113601;NA;NA;NA
5176;4113734;103584,3608;908283467,8;0,000114044
5177;4113759;NA;NA;NA
5178;4113809;NA;NA;NA
5179;4114005;43520,42025;787935609,4;5,52E-05
5180;4114104;38004,37941;293868770,7;0,000129324
5181;4114203;67418,98934;335588624,5;0,000200898
5182;4114351;NA;NA;NA
5183;4114401;25586,76842;1054997178;2,43E-05
5184;4114500;NA;NA;NA
5185;4114609;37282,42677;748959052,5;4,98E-05
5186;4114708;NA;NA;NA
5187;4114807;61197,11811;475276504,4;0,000128761
5188;4115002;6602,103098;232435961,8;2,84E-05
5189;4115101;NA;NA;NA
5190;4115200;49830,94304;486781251,2;0,000102368
5191;4115309;2888,87127;230321794,7;1,25E-05
5192;4115358;NA;NA;NA
5193;4115408;42242,42566;387489832,4;0,000109016
5194;4115457;39790,86961;510940994,5;7,79E-05
5195;4115507;10223,4312;208326680;4,91E-05
5196;4115606;35232,17228;640586623,9;5,50E-05
5197;4115739;29,79515832;394364704,4;7,56E-08
5198;4115804;24115,6211;329163879;7,33E-05
5199;4115853;16883,69372;201107684,6;8,40E-05
5200;4115903;NA;NA;NA
5201;4116000;NA;NA;NA
5202;4116059;NA;NA;NA
5203;4116109;NA;NA;NA
5204;4116307;NA;NA;NA
5205;4116406;NA;NA;NA
5206;4116505;NA;NA;NA
5207;4116703;14614,31614;474256010,1;3,08E-05
5208;4116802;NA;NA;NA
5209;4116901;41491,24332;401429416,2;0,000103359
5210;4116950;NA;NA;NA
5211;4117057;85204,56764;1209994379;7,04E-05
5212;4117107;22742,41549;269442435,4;8,44E-05
5213;4117206;NA;NA;NA
5214;4117222;8326,914801;204955901,4;4,06E-05
5215;4117255;NA;NA;NA
5216;4117271;1246,760024;545373576;2,29E-06
5217;4117297;NA;NA;NA
5218;4117404;NA;NA;NA
5219;4117453;NA;NA;NA
5220;4117503;NA;NA;NA
5221;4117602;NA;NA;NA
5222;4117800;30938,92777;817324440;3,79E-05
5223;4117909;NA;NA;NA
5224;4118006;NA;NA;NA
5225;4118105;NA;NA;NA
5226;4118303;NA;NA;NA
5227;4118402;46600,20778;1202020129;3,88E-05
5228;4118451;NA;NA;NA
5229;4118501;46473,06884;539024515,4;8,62E-05
5230;4118808;52357,90318;468432041,8;0,000111773
5231;4118857;NA;NA;NA
5232;4118907;NA;NA;NA
5233;4119004;21583,30727;205502658,6;0,000105027
5234;4119251;NA;NA;NA
5235;4119608;NA;NA;NA
5236;4119657;NA;NA;NA
5237;4119707;NA;NA;NA
5238;4119806;26187,52078;346595554;7,56E-05
5239;4120150;1566,26733;360904028,1;4,34E-06
5240;4120200;NA;NA;NA
5241;4120358;18276,42498;226374531,6;8,07E-05
5242;4120408;25737,54798;155662655,3;0,000165342
5243;4120655;NA;NA;NA
5244;4120853;27919,78541;114557910,5;0,000243718
5245;4120903;NA;NA;NA
5246;4121000;NA;NA;NA
5247;4121109;NA;NA;NA
5248;4121257;NA;NA;NA
5249;4121356;21443,42738;241429780,8;8,88E-05
5250;4121406;21134,20724;353702558,9;5,98E-05
5251;4121604;10731,5485;425332121,5;2,52E-05
5252;4121752;NA;NA;NA
5253;4122156;47707,28093;681300049,3;7,00E-05
5254;4122503;26527,35289;741831674,2;3,58E-05
5255;4122602;NA;NA;NA
5256;4122701;NA;NA;NA
5257;4122800;NA;NA;NA
5258;4123006;NA;NA;NA
5259;4123303;NA;NA;NA
5260;4123402;NA;NA;NA
5261;4123501;NA;NA;NA
5262;4123600;NA;NA;NA
5263;4123709;NA;NA;NA
5264;4123808;NA;NA;NA
5265;4123824;12154,16489;116953976,1;0,000103923
5266;4123857;NA;NA;NA
5267;4123956;NA;NA;NA
5268;4124020;73902,57167;326487324,9;0,000226357
5269;4124053;18130,06633;259615927,1;6,98E-05
5270;4124202;NA;NA;NA
5271;4124400;29419,59664;325947436,7;9,03E-05
5272;4124509;NA;NA;NA
5273;4124608;NA;NA;NA
5274;4124806;NA;NA;NA
5275;4124905;NA;NA;NA
5276;4125001;NA;NA;NA
5277;4125209;NA;NA;NA
5278;4125308;NA;NA;NA
5279;4125357;NA;NA;NA
5280;4125456;NA;NA;NA
5281;4125555;NA;NA;NA
5282;4125704;35018,50819;852833160,3;4,11E-05
5283;4125753;5589,470353;308727686,7;1,81E-05
5284;4125803;NA;NA;NA
5285;4125902;NA;NA;NA
5286;4126108;NA;NA;NA
5287;4126256;20749,61371;103399838,8;0,000200674
5288;4126272;25762,58895;152060064,8;0,000169424
5289;4126355;NA;NA;NA
5290;4126652;13781,09813;170750253,3;8,07E-05
5291;4126702;NA;NA;NA
5292;4126801;4077,606041;591468725,9;6,89E-06
5293;4126900;NA;NA;NA
5294;4127205;NA;NA;NA
5295;4127304;NA;NA;NA
5296;4127403;38244,92539;801928813,5;4,77E-05
5297;4127700;142484,0906;1198377914;0,000118897
5298;4127858;NA;NA;NA
5299;4127908;36900,35993;698919726,5;5,28E-05
5300;4127957;NA;NA;NA
5301;4128005;38697,66805;652735938,2;5,93E-05
5302;4128104;NA;NA;NA
5303;4128302;NA;NA;NA
5304;4128559;NA;NA;NA
5305;4128609;NA;NA;NA
5306;4128625;7019,057574;968990114,4;7,24E-06
5307;4128658;20770,52851;243071786,2;8,55E-05
5308;4128708;24152,0111;308220127;7,84E-05
5309;4128807;NA;NA;NA
5310;4100103;NA;NA;NA
5311;4100202;50696,28921;1349885570;3,76E-05
5312;4100301;NA;NA;NA
5313;4100400;NA;NA;NA
5314;4100806;NA;NA;NA
5315;4101101;26462,74415;235918545,6;0,000112169
5316;4101200;34501,34975;882758087;3,91E-05
5317;4101309;35842,54607;469332896,6;7,64E-05
5318;4101606;21431,4316;1359779949;1,58E-05
5319;4101804;39257,86539;469148964,1;8,37E-05
5320;4101903;9657,066382;439997079,7;2,19E-05
5321;4102307;84174,96749;348796673,2;0,00024133
5322;4102406;33974,21082;444885963,8;7,64E-05
5323;4102703;NA;NA;NA
5324;4102802;NA;NA;NA
5325;4103107;127685,8547;826571522,6;0,000154476
5326;4103602;27442,47649;365961633,3;7,50E-05
5327;4104006;139438,612;539445554,2;0,000258485
5328;4104105;32090,37449;304380996,6;0,000105428
5329;4104204;151011,6902;1243155091;0,000121475
5330;4104253;NA;NA;NA
5331;4104659;4247,265773;649279136,8;6,54E-06
5332;4104709;NA;NA;NA
5333;4104907;16016,98498;2530352609;6,33E-06
5334;4105201;40729,28691;1341121806;3,04E-05
5335;4105805;39206,3955;197797190,8;0,000198215
5336;4106001;NA;NA;NA
5337;4106100;23732,37791;204581366,9;0,000116005
5338;4106209;26409,83023;298959891,2;8,83E-05
5339;4106407;39174,47204;634614437,1;6,17E-05
5340;4106902;134756,9647;435006422,9;0,000309782
5341;4107009;NA;NA;NA
5342;4107652;16106,67333;116668344,1;0,000138055
5343;4107736;38574,98157;406198561,5;9,50E-05
5344;4107751;NA;NA;NA
5345;4108957;25182,00111;244600282,8;0,000102952
5346;4109005;20048,15195;188989872,4;0,000106081
5347;4109500;25061,82656;2022014098;1,24E-05
5348;4109609;24722,31499;1327377975;1,86E-05
5349;4109708;59076,17449;897134621,4;6,58E-05
5350;4109807;25831,08198;297504014,3;8,68E-05
5351;4110078;35794,00307;330444042,1;0,000108321
5352;4110102;73518,30728;755952994,1;9,73E-05
5353;4110201;NA;NA;NA
5354;4110508;93240,73512;926389763;0,00010065
5355;4110706;72573,91522;998728850,8;7,27E-05
5356;4111001;NA;NA;NA
5357;4111258;NA;NA;NA
5358;4111407;NA;NA;NA
5359;4111704;8398,173395;139196095,6;6,03E-05
5360;4111803;82379,00528;602220220,9;0,000136792
5361;4112009;NA;NA;NA
5362;4112306;40736,09532;188171620,2;0,000216484
5363;4112702;16418,96612;159050155,5;0,000103231
5364;4112801;NA;NA;NA
5365;4112900;9105,574171;320609215,4;2,84E-05
5366;4113205;118672,6139;2092858745;5,67E-05
5367;4113403;NA;NA;NA
5368;4113700;60397,88243;1651256941;3,66E-05
5369;4113908;49946,0414;722449235,5;6,91E-05
5370;4114302;32269,89086;379140375,7;8,51E-05
5371;4115705;NA;NA;NA
5372;4115754;31964,02889;108238643,7;0,000295311
5373;4116208;42100,78446;684818585,9;6,15E-05
5374;4116604;1291,657347;129375466,8;9,98E-06
5375;4117008;NA;NA;NA
5376;4117214;NA;NA;NA
5377;4117305;101048,9748;2427635157;4,16E-05
5378;4117701;105662,4383;1469228565;7,19E-05
5379;4118204;30764,92254;827265564,4;3,72E-05
5380;4118600;77991,56663;421071705,5;0,000185222
5381;4118709;68115,85509;369571971,4;0,00018431
5382;4119103;NA;NA;NA
5383;4119152;6018,539382;60872420,19;9,89E-05
5384;4119202;NA;NA;NA
5385;4119400;NA;NA;NA
5386;4119509;42069,25497;227075200,3;0,000185266
5387;4119905;153944,4319;2053540765;7,50E-05
5388;4119954;6734,357602;200004729,7;3,37E-05
5389;4120101;21316,47533;186488271,8;0,000114305
5390;4120309;43392,50074;212845141,8;0,000203869
5391;4120507;NA;NA;NA
5392;4120606;156155,0726;2234806170;6,99E-05
5393;4120705;NA;NA;NA
5394;4120804;33509,15556;180508410,6;0,000185638
5395;4121208;43066,75437;446921882,7;9,64E-05
5396;4121307;NA;NA;NA
5397;4121505;23702,19098;481471888,4;4,92E-05
5398;4121703;25534,10802;1634219003;1,56E-05
5399;4121802;NA;NA;NA
5400;4121901;NA;NA;NA
5401;4122008;41445,93205;629250232,2;6,59E-05
5402;4122206;59453,52126;812197303,2;7,32E-05
5403;4122305;82526,48175;603915523,7;0,000136652
5404;4122651;NA;NA;NA
5405;4122909;NA;NA;NA
5406;4123105;NA;NA;NA
5407;4123204;NA;NA;NA
5408;4123907;24324,01637;426877098;5,70E-05
5409;4124004;NA;NA;NA
5410;4124103;46071,96513;721051783,6;6,39E-05
5411;4124301;NA;NA;NA
5412;4124707;NA;NA;NA
5413;4125100;NA;NA;NA
5414;4125407;NA;NA;NA
5415;4125506;137837,6134;946534454,5;0,000145623
5416;4125605;55130,67945;1340748709;4,11E-05
5417;4126009;NA;NA;NA
5418;4126207;NA;NA;NA
5419;4126306;NA;NA;NA
5420;4126405;NA;NA;NA
5421;4126504;NA;NA;NA
5422;4126603;NA;NA;NA
5423;4126678;3153,994526;471778213,1;6,69E-06
5424;4127007;56022,08709;902151420,2;6,21E-05
5425;4127106;30701,56883;1381839096;2,22E-05
5426;4127502;157862,8222;2949438170;5,35E-05
5427;4127601;30068,99965;671946035,9;4,47E-05
5428;4127809;NA;NA;NA
5429;4127882;35079,59314;668678651,1;5,25E-05
5430;4128203;103972,7219;719426204,8;0,000144522
5431;4128401;15762,88031;237621514;6,63E-05
5432;4128500;NA;NA;NA
5433;4128534;64394,20438;758869502,4;8,49E-05
5434;4128633;NA;NA;NA
5435;4101408;108616,5528;557971917,6;0,000194663
5436;4101507;27415,14028;381927709,6;7,18E-05
5437;4102901;1381,095321;1214020804;1,14E-06
5438;4103040;NA;NA;NA
5439;4103503;15620,78587;141707433,5;0,000110233
5440;4103701;32237,78069;494990116,6;6,51E-05
5441;4104402;NA;NA;NA
5442;4106803;NA;NA;NA
5443;4106852;NA;NA;NA
5444;4107603;37466,33158;715386733,2;5,24E-05
5445;4108007;NA;NA;NA
5446;4108502;119022,3723;1070368540;0,000111198
5447;4108700;NA;NA;NA
5448;4109401;231739,8291;3176319243;7,30E-05
5449;4111902;NA;NA;NA
5450;4114906;44457,44521;384125251,5;0,000115737
5451;4119301;NA;NA;NA
5452;4120002;NA;NA;NA
5453;4120333;NA;NA;NA
5454;4122107;NA;NA;NA
5455;4122172;NA;NA;NA
5456;4122404;20335,08738;458677019,6;4,43E-05
5457;4127965;NA;NA;NA
5458;4108304;59668,82096;618835378,4;9,64E-05
5459;1300029;NA;NA;NA
5460;1300060;NA;NA;NA
5461;1300086;NA;NA;NA
5462;1300102;NA;NA;NA
5463;1300144;355624,007;54304487184;6,55E-06
5464;1300201;NA;NA;NA
5465;1300300;162790,982;7632260995;2,13E-05
5466;1300409;110781,4078;1,22382E+11;9,05E-07
5467;1300508;NA;NA;NA
5468;1300607;NA;NA;NA
5469;1300631;409211,9882;17464217410;2,34E-05
5470;1300680;NA;NA;NA
5471;1300706;253167,3142;21928639496;1,15E-05
5472;1300805;408387,0824;44293688570;9,22E-06
5473;1300839;NA;NA;NA
5474;1300904;538094,9346;33628956062;1,60E-05
5475;1301001;NA;NA;NA
5476;1301100;308517,5417;6100858157;5,06E-05
5477;1301159;149002,2908;2634503374;5,66E-05
5478;1301209;12405,87057;57957204447;2,14E-07
5479;1301308;NA;NA;NA
5480;1301407;NA;NA;NA
5481;1301506;NA;NA;NA
5482;1301605;NA;NA;NA
5483;1301654;NA;NA;NA
5484;1301704;574340,1439;33104945971;1,73E-05
5485;1301803;NA;NA;NA
5486;1301852;31249,16257;2216850542;1,41E-05
5487;1301902;NA;NA;NA
5488;1301951;NA;NA;NA
5489;1302009;NA;NA;NA
5490;1302108;40285,42935;55805569172;7,22E-07
5491;1302207;NA;NA;NA
5492;1302306;NA;NA;NA
5493;1302405;552200,8703;68382025995;8,08E-06
5494;1302504;11698,16111;7333676816;1,60E-06
5495;1302553;201356,8627;3978591988;5,06E-05
5496;1302603;154474,2324;11418505072;1,35E-05
5497;1302702;772937,847;48299048587;1,60E-05
5498;1302801;NA;NA;NA
5499;1302900;352704,3817;39974876046;8,82E-06
5500;1303007;192752,3984;14098184924;1,37E-05
5501;1303106;NA;NA;NA
5502;1303205;103253,8975;37793185055;2,73E-06
5503;1303304;505884,0062;41229402008;1,23E-05
5504;1303403;NA;NA;NA
5505;1303502;NA;NA;NA
5506;1303536;335781,2849;25471992696;1,32E-05
5507;1303569;100279,1702;5821046081;1,72E-05
5508;1303601;236325,6898;62883760229;3,76E-06
5509;1303700;NA;NA;NA
5510;1303809;236016,4812;1,09159E+11;2,16E-06
5511;1303908;NA;NA;NA
5512;1303957;NA;NA;NA
5513;1304005;NA;NA;NA
5514;1304062;NA;NA;NA
5515;1304104;257019,6255;85036118930;3,02E-06
5516;1304203;NA;NA;NA
5517;1304237;NA;NA;NA
5518;1304260;NA;NA;NA
5519;1304302;144960,2142;27921485467;5,19E-06
5520;1304401;NA;NA;NA
5521;1100015;NA;NA;NA
5522;1100023;148146,3547;4423149916;3,35E-05
5523;1100031;NA;NA;NA
5524;1100049;74724,3186;3793092536;1,97E-05
5525;1100056;45009,4929;2783600139;1,62E-05
5526;1100064;68161,22344;1452440861;4,69E-05
